[[0, 0, 0], [5, 55, 115], [5, 42, 168], [77, 33, 145], [44, 94, 76], [8, 42, 126], [39, 75, 141], [0, 0, 0], [80, 26, 145], [92, 42, 121], [44, 85, 122], [79, 35, 34], [78, 46, 153], [58, 79, 163], [73, 94, 0], [74, 84, 155], [13, 5, 106], [88, 82, 38], [71, 0, 4], [0, 0, 0], [51, 74, 133], [55, 36, 128], [69, 73, 173], [30, 80, 85]]
[[0, 0, 0], [51, 72, 159], [79, 98, 110], [14, 90, 107], [22, 86, 84], [74, 51, 81], [20, 74, 151], [0, 0, 0], [32, 14, 90], [98, 36, 136], [59, 23, 6], [52, 1, 110], [54, 35, 171], [89, 28, 22], [40, 43, 58], [54, 81, 51], [81, 58, 141], [91, 16, 97], [45, 97, 168], [0, 0, 0], [20, 64, 168], [67, 91, 63], [60, 12, 35], [43, 79, 113]]
[[0, 0, 0], [40, 71, 37], [82, 44, 178], [30, 100, 15], [77, 56, 113], [51, 6, 22], [36, 91, 174], [0, 0, 0], [50, 79, 82], [83, 27, 150], [95, 18, 26], [53, 14, 142], [92, 51, 163], [15, 63, 61], [16, 3, 38], [99, 76, 109], [37, 75, 163], [31, 39, 177], [64, 57, 70], [0, 0, 0], [73, 60, 77], [81, 4, 67], [80, 78, 145], [88, 95, 113]]
[[0, 0, 0], [66, 100, 64], [95, 41, 21], [1, 93, 129], [68, 54, 103], [66, 80, 68], [44, 43, 87], [0, 0, 0], [42, 13, 63], [5, 59, 98], [45, 93, 8], [92, 98, 62], [99, 61, 142], [56, 51, 20], [29, 74, 45], [21, 49, 119], [0, 25, 16], [67, 92, 7], [9, 12, 164], [0, 0, 0], [75, 34, 168], [48, 63, 102], [99, 51, 75], [2, 29, 59]]
[[0, 0, 0], [32, 61, 90], [6, 85, 52], [30, 58, 125], [73, 25, 49], [29, 12, 92], [64, 97, 174], [0, 0, 0], [18, 86, 94], [22, 40, 19], [99, 98, 70], [22, 2, 176], [55, 68, 58], [43, 88, 155], [19, 17, 127], [27, 16, 104], [1, 54, 83], [85, 76, 95], [79, 36, 51], [0, 0, 0], [94, 79, 152], [67, 89, 97], [93, 2, 39], [27, 90, 73]]
[[0, 0, 0], [0, 33, 48], [81, 15, 174], [49, 36, 22], [47, 56, 35], [71, 92, 65], [96, 66, 78], [0, 0, 0], [12, 92, 122], [4, 66, 19], [3, 60, 108], [35, 60, 145], [7, 42, 3], [15, 59, 145], [14, 8, 92], [59, 19, 166], [22, 27, 30], [42, 75, 99], [95, 31, 73], [0, 0, 0], [62, 41, 76], [88, 75, 68], [12, 2, 159], [71, 84, 83]]
[[0, 0, 0], [50, 18, 85], [14, 97, 107], [80, 22, 54], [14, 14, 13], [77, 25, 173], [71, 76, 71], [0, 0, 0], [64, 10, 149], [23, 63, 48], [68, 98, 130], [41, 98, 59], [70, 5, 133], [50, 93, 87], [3, 72, 153], [75, 58, 22], [11, 26, 73], [60, 86, 3], [5, 24, 128], [0, 0, 0], [50, 7, 124], [68, 65, 9], [66, 40, 5], [41, 60, 100]]
[[0, 0, 0], [15, 64, 59], [82, 78, 138], [68, 22, 77], [39, 64, 32], [99, 76, 60], [35, 57, 40], [0, 0, 0], [64, 55, 179], [85, 56, 42], [13, 30, 45], [49, 50, 60], [2, 68, 156], [67, 15, 140], [39, 36, 13], [63, 10, 108], [9, 54, 50], [0, 33, 28], [60, 77, 122], [0, 0, 0], [1, 83, 86], [29, 99, 174], [66, 84, 31], [77, 59, 119]]
[[0, 0, 0], [32, 91, 10], [94, 0, 104], [16, 66, 45], [33, 11, 164], [47, 99, 9], [100, 41, 125], [0, 0, 0], [67, 97, 49], [100, 14, 139], [92, 27, 48], [21, 80, 61], [88, 23, 8], [22, 8, 9], [2, 13, 159], [95, 76, 134], [71, 23, 41], [58, 68, 160], [71, 40, 73], [0, 0, 0], [50, 58, 179], [44, 42, 57], [71, 58, 58], [40, 1, 53]]
[[0, 0, 0], [38, 11, 41], [14, 69, 144], [68, 84, 65], [25, 48, 28], [30, 58, 58], [24, 71, 42], [0, 0, 0], [48, 84, 133], [50, 96, 120], [21, 61, 146], [47, 92, 11], [4, 50, 88], [82, 88, 11], [90, 7, 71], [95, 41, 142], [84, 41, 56], [4, 43, 150], [11, 44, 123], [0, 0, 0], [42, 26, 163], [38, 95, 164], [77, 26, 98], [61, 96, 79]]
[[0, 0, 0], [0, 59, 81], [22, 36, 107], [88, 41, 179], [55, 77, 21], [85, 11, 30], [86, 74, 61], [0, 0, 0], [70, 60, 71], [67, 91, 82], [74, 37, 89], [2, 26, 26], [83, 8, 117], [9, 21, 154], [9, 31, 139], [70, 28, 146], [92, 31, 131], [4, 44, 101], [59, 88, 33], [0, 0, 0], [29, 31, 101], [51, 49, 141], [99, 14, 84], [1, 15, 6]]
[[0, 0, 0], [83, 4, 172], [0, 5, 152], [19, 62, 113], [77, 24, 51], [46, 59, 27], [15, 42, 20], [0, 0, 0], [35, 42, 7], [29, 30, 146], [35, 26, 77], [24, 44, 100], [7, 45, 131], [26, 33, 30], [23, 76, 113], [90, 57, 160], [91, 40, 99], [85, 8, 57], [94, 40, 89], [0, 0, 0], [57, 29, 163], [100, 84, 163], [25, 8, 77], [14, 4, 175]]
[[0, 0, 0], [35, 44, 53], [65, 98, 130], [49, 96, 11], [8, 26, 84], [58, 57, 155], [51, 41, 81], [0, 0, 0], [37, 74, 51], [49, 98, 178], [70, 66, 74], [21, 58, 83], [100, 59, 25], [10, 81, 4], [90, 95, 157], [15, 16, 124], [68, 16, 98], [1, 42, 57], [48, 57, 180], [0, 0, 0], [63, 53, 94], [46, 47, 98], [4, 51, 120], [35, 42, 164]]
[[0, 0, 0], [82, 71, 42], [27, 75, 10], [56, 75, 36], [80, 95, 110], [56, 49, 23], [55, 56, 155], [0, 0, 0], [49, 60, 107], [84, 56, 178], [58, 54, 55], [25, 68, 48], [100, 2, 21], [38, 53, 57], [73, 59, 15], [7, 25, 118], [37, 17, 38], [56, 18, 133], [92, 80, 55], [0, 0, 0], [9, 88, 7], [15, 77, 104], [96, 25, 177], [66, 78, 20]]
[[0, 0, 0], [89, 63, 54], [49, 70, 63], [57, 73, 171], [42, 24, 124], [51, 35, 24], [28, 89, 88], [0, 0, 0], [26, 3, 98], [16, 0, 66], [100, 81, 76], [46, 79, 114], [2, 80, 27], [67, 73, 45], [75, 62, 108], [71, 65, 169], [78, 7, 10], [14, 78, 54], [96, 92, 137], [0, 0, 0], [21, 96, 170], [34, 91, 143], [6, 52, 110], [75, 37, 39]]
[[0, 0, 0], [41, 3, 37], [77, 41, 24], [30, 63, 102], [86, 41, 16], [5, 43, 6], [71, 45, 134], [0, 0, 0], [22, 31, 171], [79, 85, 118], [82, 65, 72], [8, 0, 172], [55, 59, 159], [77, 70, 86], [62, 37, 133], [62, 80, 107], [42, 30, 161], [93, 69, 32], [41, 30, 163], [0, 0, 0], [95, 45, 85], [34, 86, 141], [19, 15, 24], [57, 61, 104]]
[[0, 0, 0], [95, 6, 171], [91, 87, 109], [22, 27, 100], [84, 80, 118], [20, 3, 179], [52, 12, 25], [0, 0, 0], [50, 73, 133], [23, 98, 151], [81, 7, 177], [34, 65, 173], [88, 53, 143], [73, 39, 87], [53, 4, 30], [93, 80, 149], [6, 18, 21], [26, 82, 15], [78, 78, 99], [0, 0, 0], [69, 17, 177], [0, 99, 131], [30, 87, 137], [35, 2, 156]]
[[0, 0, 0], [60, 72, 104], [58, 35, 170], [2, 66, 29], [94, 21, 125], [54, 54, 172], [62, 3, 153], [0, 0, 0], [13, 90, 27], [99, 28, 127], [63, 27, 9], [21, 41, 111], [63, 54, 174], [69, 39, 17], [34, 8, 54], [26, 99, 1], [16, 98, 46], [63, 20, 35], [84, 40, 104], [0, 0, 0], [100, 89, 86], [47, 77, 70], [70, 67, 120], [43, 1, 158]]
[[0, 0, 0], [9, 45, 125], [39, 54, 8], [71, 98, 145], [78, 79, 18], [35, 40, 9], [82, 2, 148], [0, 0, 0], [19, 3, 178], [27, 76, 18], [9, 25, 85], [4, 36, 71], [12, 27, 53], [78, 44, 97], [67, 68, 33], [35, 63, 175], [73, 94, 119], [68, 75, 105], [58, 2, 25], [0, 0, 0], [28, 92, 7], [65, 11, 138], [50, 64, 166], [8, 5, 112]]
[[0, 0, 0], [68, 58, 23], [19, 45, 127], [34, 71, 116], [33, 35, 45], [86, 89, 151], [65, 84, 27], [0, 0, 0], [46, 84, 118], [11, 84, 17], [49, 70, 123], [7, 45, 159], [76, 9, 15], [5, 43, 180], [100, 91, 83], [42, 82, 93], [78, 24, 12], [2, 27, 17], [23, 48, 105], [0, 0, 0], [31, 96, 58], [43, 25, 132], [22, 61, 141], [26, 67, 7]]
[[0, 0, 0], [31, 36, 30], [17, 18, 176], [23, 21, 69], [5, 81, 107], [58, 45, 103], [51, 29, 51], [0, 0, 0], [11, 51, 105], [81, 50, 109], [70, 84, 47], [77, 65, 145], [3, 85, 29], [99, 76, 158], [93, 55, 76], [70, 58, 44], [73, 34, 171], [48, 11, 4], [85, 9, 24], [0, 0, 0], [9, 86, 66], [2, 81, 34], [63, 16, 100], [70, 43, 19]]
[[0, 0, 0], [58, 43, 107], [82, 25, 71], [20, 0, 120], [53, 10, 5], [29, 98, 74], [81, 45, 105], [0, 0, 0], [24, 78, 130], [49, 57, 175], [61, 4, 118], [24, 49, 95], [49, 24, 139], [93, 99, 146], [95, 72, 137], [33, 62, 5], [84, 65, 109], [29, 83, 32], [73, 23, 69], [0, 0, 0], [71, 22, 35], [28, 42, 115], [27, 10, 25], [45, 60, 96]]
[[0, 0, 0], [74, 73, 18], [16, 51, 16], [45, 71, 104], [5, 11, 1], [44, 66, 50], [47, 45, 1], [0, 0, 0], [3, 9, 53], [61, 97, 99], [61, 18, 52], [92, 91, 44], [66, 56, 151], [80, 49, 67], [50, 16, 14], [78, 77, 154], [8, 38, 105], [42, 91, 147], [20, 87, 70], [0, 0, 0], [77, 90, 145], [64, 40, 178], [83, 53, 134], [85, 70, 21]]
[[0, 0, 0], [33, 8, 97], [81, 99, 18], [5, 47, 9], [85, 49, 33], [19, 33, 152], [16, 80, 122], [0, 0, 0], [86, 99, 15], [89, 10, 5], [26, 63, 176], [7, 72, 38], [66, 45, 127], [84, 38, 38], [63, 21, 168], [10, 45, 44], [2, 16, 139], [62, 56, 15], [50, 26, 123], [0, 0, 0], [54, 88, 43], [11, 69, 77], [59, 51, 85], [38, 82, 165]]
[[0, 0, 0], [5, 10, 7], [74, 73, 175], [92, 15, 53], [71, 41, 118], [10, 37, 102], [1, 94, 146], [0, 0, 0], [23, 84, 73], [96, 74, 22], [19, 14, 154], [72, 41, 126], [50, 17, 139], [69, 21, 69], [19, 8, 177], [23, 18, 100], [2, 4, 104], [35, 92, 167], [97, 97, 77], [0, 0, 0], [11, 66, 84], [76, 53, 101], [3, 50, 97], [18, 54, 121]]
[[0, 0, 0], [4, 58, 80], [93, 18, 52], [84, 19, 157], [29, 74, 100], [8, 13, 76], [92, 81, 123], [0, 0, 0], [76, 90, 132], [72, 49, 48], [47, 81, 56], [21, 86, 118], [75, 68, 86], [92, 43, 45], [6, 68, 45], [95, 43, 149], [43, 68, 10], [74, 63, 91], [23, 92, 142], [0, 0, 0], [93, 27, 138], [36, 73, 120], [44, 31, 62], [32, 7, 20]]
[[0, 0, 0], [93, 4, 96], [27, 2, 38], [46, 86, 91], [49, 81, 125], [94, 62, 132], [50, 14, 15], [0, 0, 0], [40, 43, 119], [54, 5, 22], [18, 30, 159], [29, 78, 23], [29, 81, 129], [5, 30, 34], [57, 76, 45], [57, 94, 104], [83, 80, 165], [98, 53, 12], [32, 69, 94], [0, 0, 0], [84, 1, 117], [24, 94, 65], [70, 10, 95], [55, 17, 3]]
[[0, 0, 0], [32, 94, 17], [15, 0, 4], [63, 37, 58], [25, 9, 98], [14, 28, 46], [22, 41, 69], [0, 0, 0], [12, 28, 141], [2, 75, 92], [19, 4, 118], [53, 72, 74], [47, 50, 72], [13, 38, 39], [43, 12, 133], [48, 91, 172], [5, 67, 141], [12, 21, 6], [34, 1, 39], [0, 0, 0], [59, 30, 61], [70, 69, 159], [17, 8, 89], [53, 31, 51]]
[[0, 0, 0], [94, 94, 170], [20, 25, 127], [69, 43, 107], [17, 97, 55], [36, 72, 43], [78, 72, 56], [0, 0, 0], [30, 64, 88], [98, 12, 162], [85, 98, 42], [79, 97, 148], [34, 60, 86], [27, 26, 138], [2, 41, 9], [77, 42, 120], [71, 65, 152], [60, 34, 40], [55, 88, 38], [0, 0, 0], [60, 2, 123], [22, 16, 60], [98, 68, 146], [15, 20, 72]]
[[0, 0, 0], [41, 6, 130], [21, 52, 113], [6, 70, 53], [67, 67, 167], [43, 8, 134], [12, 40, 106], [0, 0, 0], [14, 83, 149], [42, 69, 111], [46, 38, 145], [24, 36, 117], [65, 27, 162], [58, 72, 136], [67, 99, 150], [98, 10, 122], [59, 39, 26], [48, 54, 54], [55, 45, 136], [0, 0, 0], [76, 81, 89], [81, 80, 75], [79, 57, 17], [38, 44, 39]]
[[0, 0, 0], [6, 32, 176], [42, 71, 49], [55, 31, 79], [19, 8, 161], [23, 64, 67], [92, 92, 45], [0, 0, 0], [40, 32, 52], [100, 76, 178], [51, 13, 79], [46, 49, 61], [74, 64, 32], [98, 17, 133], [41, 7, 28], [61, 88, 164], [85, 60, 130], [14, 36, 138], [68, 95, 149], [0, 0, 0], [6, 100, 16], [75, 53, 138], [19, 56, 177], [98, 41, 113]]
[[0, 0, 0], [72, 23, 51], [92, 85, 98], [99, 47, 159], [89, 76, 56], [24, 70, 162], [21, 76, 57], [0, 0, 0], [21, 45, 30], [67, 23, 171], [34, 17, 110], [29, 84, 137], [50, 18, 178], [51, 70, 100], [53, 18, 9], [38, 69, 53], [99, 76, 2], [2, 16, 55], [2, 31, 56], [0, 0, 0], [37, 28, 35], [67, 93, 78], [48, 15, 65], [52, 58, 47]]
[[0, 0, 0], [45, 8, 29], [40, 90, 13], [97, 10, 40], [22, 8, 69], [86, 32, 13], [16, 91, 42], [0, 0, 0], [93, 51, 110], [0, 71, 43], [73, 78, 9], [43, 89, 147], [3, 3, 135], [89, 58, 180], [66, 35, 102], [21, 28, 101], [81, 64, 139], [47, 10, 45], [79, 68, 172], [0, 0, 0], [13, 48, 149], [12, 37, 89], [98, 12, 89], [23, 72, 127]]
[[0, 0, 0], [92, 6, 132], [11, 88, 7], [27, 4, 45], [6, 67, 4], [5, 54, 28], [40, 20, 26], [0, 0, 0], [63, 24, 30], [97, 73, 154], [71, 85, 168], [76, 7, 56], [7, 54, 121], [61, 77, 48], [51, 74, 36], [94, 97, 73], [19, 39, 50], [95, 65, 40], [64, 96, 176], [0, 0, 0], [17, 69, 8], [98, 85, 95], [54, 78, 154], [70, 3, 90]]
[[0, 0, 0], [88, 29, 121], [47, 84, 72], [58, 65, 56], [63, 91, 120], [15, 19, 130], [65, 23, 121], [0, 0, 0], [95, 60, 85], [40, 51, 44], [95, 90, 77], [66, 49, 143], [69, 26, 6], [20, 91, 89], [71, 8, 131], [31, 69, 6], [80, 30, 53], [66, 65, 154], [76, 62, 77], [0, 0, 0], [33, 64, 163], [71, 37, 153], [48, 72, 90], [58, 24, 33]]
[[0, 0, 0], [70, 81, 72], [31, 89, 94], [15, 75, 121], [52, 19, 66], [28, 97, 156], [17, 22, 80], [0, 0, 0], [99, 13, 101], [22, 63, 148], [9, 58, 9], [5, 77, 14], [84, 83, 55], [5, 67, 119], [77, 60, 114], [22, 23, 82], [27, 29, 53], [32, 34, 163], [48, 16, 48], [0, 0, 0], [0, 80, 165], [68, 97, 84], [39, 32, 158], [58, 68, 81]]
[[0, 0, 0], [13, 80, 131], [64, 87, 113], [56, 10, 50], [2, 96, 150], [20, 78, 91], [72, 73, 36], [0, 0, 0], [0, 49, 139], [83, 95, 21], [3, 80, 35], [13, 3, 46], [84, 70, 4], [44, 13, 95], [65, 41, 56], [47, 59, 112], [7, 65, 0], [65, 26, 9], [69, 11, 55], [0, 0, 0], [99, 76, 145], [31, 86, 97], [90, 39, 97], [48, 69, 5]]
[[0, 0, 0], [71, 86, 30], [61, 56, 105], [69, 15, 32], [45, 31, 172], [80, 19, 84], [15, 3, 5], [0, 0, 0], [99, 46, 180], [46, 21, 152], [22, 76, 72], [59, 78, 50], [55, 79, 178], [40, 47, 168], [23, 22, 146], [1, 61, 111], [22, 4, 26], [71, 13, 115], [74, 33, 148], [0, 0, 0], [35, 50, 89], [25, 59, 172], [6, 85, 78], [94, 12, 140]]
[[0, 0, 0], [87, 100, 155], [41, 25, 56], [54, 64, 158], [90, 16, 11], [68, 100, 175], [58, 66, 113], [0, 0, 0], [69, 19, 84], [37, 48, 81], [37, 29, 64], [94, 69, 54], [33, 53, 66], [100, 43, 97], [58, 3, 131], [15, 14, 68], [47, 46, 86], [22, 67, 89], [96, 9, 136], [0, 0, 0], [85, 98, 83], [60, 91, 76], [87, 22, 16], [82, 20, 77]]
[[0, 0, 0], [55, 48, 1], [61, 28, 176], [37, 73, 179], [23, 16, 67], [23, 85, 176], [36, 75, 161], [0, 0, 0], [3, 41, 163], [54, 84, 139], [59, 33, 153], [37, 26, 69], [83, 61, 66], [71, 56, 20], [55, 39, 26], [3, 96, 3], [14, 82, 96], [18, 58, 29], [75, 49, 31], [0, 0, 0], [19, 72, 35], [42, 45, 64], [81, 2, 39], [52, 18, 136]]
[[0, 0, 0], [25, 19, 74], [27, 70, 156], [44, 83, 16], [38, 66, 29], [94, 26, 161], [88, 72, 11], [0, 0, 0], [87, 62, 23], [9, 0, 123], [34, 39, 176], [99, 36, 179], [65, 54, 93], [30, 87, 122], [42, 3, 166], [36, 93, 115], [86, 45, 161], [82, 87, 75], [55, 32, 15], [0, 0, 0], [19, 65, 87], [26, 24, 62], [47, 48, 58], [15, 61, 86]]
[[0, 0, 0], [67, 45, 70], [69, 17, 45], [89, 94, 5], [57, 63, 144], [57, 69, 23], [87, 65, 149], [0, 0, 0], [66, 14, 71], [68, 74, 163], [69, 70, 4], [22, 11, 11], [52, 46, 67], [18, 28, 88], [43, 11, 152], [60, 26, 157], [55, 90, 151], [6, 32, 174], [4, 62, 97], [0, 0, 0], [9, 1, 77], [99, 46, 15], [52, 83, 146], [76, 78, 129]]
[[0, 0, 0], [28, 44, 86], [94, 31, 14], [97, 75, 58], [36, 20, 5], [60, 87, 47], [96, 30, 39], [0, 0, 0], [59, 90, 91], [64, 55, 72], [65, 28, 13], [94, 58, 92], [45, 66, 170], [49, 85, 83], [72, 30, 172], [32, 28, 112], [91, 25, 83], [45, 78, 3], [16, 49, 139], [0, 0, 0], [76, 97, 162], [24, 92, 168], [62, 97, 3], [97, 91, 34]]
[[0, 0, 0], [15, 94, 22], [56, 91, 66], [2, 65, 65], [59, 6, 87], [74, 35, 151], [67, 11, 174], [0, 0, 0], [52, 13, 67], [78, 71, 16], [9, 99, 123], [21, 82, 101], [45, 78, 111], [91, 98, 67], [49, 64, 167], [59, 46, 180], [12, 14, 117], [1, 84, 41], [80, 28, 11], [0, 0, 0], [27, 90, 65], [93, 83, 24], [43, 65, 35], [58, 59, 114]]
[[0, 0, 0], [98, 61, 76], [11, 25, 52], [90, 42, 34], [86, 56, 137], [18, 47, 124], [54, 39, 125], [0, 0, 0], [66, 14, 77], [49, 66, 61], [32, 70, 162], [83, 81, 3], [97, 63, 94], [5, 37, 152], [41, 38, 67], [39, 62, 33], [44, 96, 2], [42, 35, 82], [59, 44, 118], [0, 0, 0], [26, 3, 82], [35, 94, 20], [13, 47, 119], [31, 98, 28]]
[[0, 0, 0], [69, 25, 71], [10, 35, 31], [30, 89, 22], [80, 57, 0], [69, 20, 10], [57, 4, 47], [0, 0, 0], [6, 1, 172], [7, 85, 2], [4, 79, 86], [93, 44, 32], [50, 86, 123], [99, 0, 74], [85, 37, 138], [57, 61, 37], [55, 5, 78], [30, 13, 11], [53, 24, 120], [0, 0, 0], [74, 12, 133], [62, 80, 67], [88, 91, 71], [38, 68, 164]]
[[0, 0, 0], [21, 61, 168], [37, 99, 136], [59, 87, 180], [98, 64, 177], [92, 29, 165], [100, 29, 138], [0, 0, 0], [31, 37, 147], [31, 20, 46], [94, 56, 33], [44, 44, 92], [93, 25, 77], [54, 0, 7], [6, 82, 156], [97, 35, 110], [78, 22, 15], [59, 29, 149], [83, 90, 20], [0, 0, 0], [1, 41, 164], [49, 87, 64], [88, 74, 130], [52, 92, 76]]
[[0, 0, 0], [24, 33, 65], [65, 50, 168], [15, 26, 89], [22, 73, 153], [81, 36, 143], [86, 30, 44], [0, 0, 0], [72, 6, 179], [64, 59, 154], [2, 90, 136], [2, 56, 15], [95, 42, 165], [83, 69, 39], [15, 71, 58], [63, 96, 112], [47, 93, 27], [90, 47, 31], [85, 46, 107], [0, 0, 0], [61, 78, 157], [86, 93, 94], [11, 8, 156], [78, 95, 43]]
[[0, 0, 0], [77, 47, 13], [93, 47, 151], [52, 51, 69], [47, 45, 23], [11, 21, 37], [32, 51, 163], [0, 0, 0], [95, 93, 91], [98, 15, 130], [94, 90, 62], [59, 56, 93], [97, 22, 154], [8, 21, 5], [16, 36, 31], [34, 87, 180], [10, 18, 131], [17, 19, 72], [21, 79, 3], [0, 0, 0], [25, 46, 16], [42, 68, 26], [39, 21, 39], [38, 76, 155]]
[[0, 0, 0], [62, 45, 28], [34, 48, 47], [88, 93, 73], [10, 31, 19], [12, 60, 120], [59, 21, 161], [0, 0, 0], [11, 16, 106], [98, 12, 7], [85, 48, 140], [30, 90, 66], [13, 2, 140], [54, 52, 92], [13, 91, 63], [99, 28, 130], [1, 58, 66], [44, 82, 12], [36, 92, 170], [0, 0, 0], [100, 86, 180], [49, 33, 114], [25, 26, 123], [5, 83, 88]]
[[0, 0, 0], [80, 34, 5], [8, 61, 20], [35, 28, 72], [70, 11, 146], [22, 7, 158], [53, 81, 142], [0, 0, 0], [37, 98, 157], [77, 18, 135], [5, 22, 162], [52, 35, 40], [67, 0, 101], [68, 58, 75], [4, 28, 140], [74, 45, 170], [75, 26, 165], [54, 79, 155], [78, 45, 124], [0, 0, 0], [100, 27, 18], [93, 17, 103], [93, 6, 23], [68, 36, 31]]
[[0, 0, 0], [63, 44, 24], [90, 15, 113], [33, 27, 155], [28, 47, 53], [36, 2, 132], [66, 78, 15], [0, 0, 0], [6, 85, 166], [4, 37, 76], [80, 83, 153], [6, 17, 140], [39, 58, 145], [10, 85, 156], [18, 81, 154], [74, 4, 106], [77, 2, 137], [91, 46, 168], [19, 70, 67], [0, 0, 0], [45, 71, 80], [34, 44, 162], [65, 50, 166], [47, 78, 128]]
